season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,2024/01/01 21:38:00+00,Auburndale,7,4,38,352,13488
Fall 2024,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2024/01/02 00:59:00+00,West Newton,6,0,10,145,13489
Fall 2024,CR-Worcester,Framingham/Worcester Line,549,0,day_type_01,weekday,2024/01/01 11:52:00+00,South Station,1,10,0,10,13490
Fall 2024,CR-Worcester,Framingham/Worcester Line,539,0,day_type_01,weekday,2024/01/02 03:11:00+00,Lansdowne,3,13,1,80,13491
Fall 2024,CR-Needham,Needham Line,608,1,day_type_01,weekday,2024/01/01 14:09:00+00,Needham Center,2,8,0,24,13492
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,2024/01/01 21:42:00+00,Wellesley Farms,8,0,51,301,13493
Fall 2024,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2024/01/02 01:02:00+00,Auburndale,7,0,7,138,13494
Fall 2024,CR-Worcester,Framingham/Worcester Line,549,0,day_type_01,weekday,2024/01/01 11:58:00+00,Back Bay,2,10,0,20,13495
Fall 2024,CR-Worcester,Framingham/Worcester Line,539,0,day_type_01,weekday,2024/01/02 03:16:00+00,Boston Landing,4,4,13,71,13496
Fall 2024,CR-Needham,Needham Line,608,1,day_type_01,weekday,2024/01/01 14:13:00+00,Needham Junction,3,15,0,39,13497
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,2024/01/01 21:45:00+00,Wellesley Hills,9,3,46,258,13498
Fall 2024,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2024/01/02 01:06:00+00,Wellesley Farms,8,1,3,136,13499
Fall 2024,CR-Worcester,Framingham/Worcester Line,549,0,day_type_01,weekday,2024/01/01 12:03:00+00,Lansdowne,3,6,2,24,13500
Fall 2024,CR-Worcester,Framingham/Worcester Line,539,0,day_type_01,weekday,2024/01/02 03:21:00+00,Newtonville,5,1,6,66,13501
Fall 2024,CR-Needham,Needham Line,608,1,day_type_01,weekday,2024/01/01 14:16:00+00,Hersey,4,34,0,73,13502
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,2024/01/01 21:48:00+00,Wellesley Square,10,5,139,124,13503
Fall 2024,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2024/01/02 01:08:00+00,Wellesley Hills,9,0,9,127,13504
Fall 2024,CR-Worcester,Framingham/Worcester Line,549,0,day_type_01,weekday,2024/01/01 12:26:00+00,Framingham,4,8,4,28,13505
Fall 2024,CR-Worcester,Framingham/Worcester Line,539,0,day_type_01,weekday,2024/01/02 03:24:00+00,West Newton,6,0,4,62,13506
Fall 2024,CR-Needham,Needham Line,608,1,day_type_01,weekday,2024/01/01 14:21:00+00,West Roxbury,5,34,0,107,13507
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,2024/01/01 21:52:00+00,Natick Center,11,5,78,51,13508
Fall 2024,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2024/01/02 01:11:00+00,Wellesley Square,10,4,12,119,13509
Fall 2024,CR-Worcester,Framingham/Worcester Line,549,0,day_type_01,weekday,2024/01/01 12:58:00+00,Worcester,5,0,28,0,13510
Fall 2024,CR-Worcester,Framingham/Worcester Line,539,0,day_type_01,weekday,2024/01/02 03:27:00+00,Auburndale,7,0,2,60,13511
Fall 2024,CR-Needham,Needham Line,608,1,day_type_01,weekday,2024/01/01 14:23:00+00,Highland,6,34,0,141,13512
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,2024/01/01 21:57:00+00,West Natick,12,0,18,33,13513
Fall 2024,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2024/01/02 01:15:00+00,Natick Center,11,7,9,117,13514
Fall 2024,CR-Worcester,Framingham/Worcester Line,552,1,day_type_01,weekday,2024/01/01 12:35:00+00,Worcester,1,100,0,100,13515
Fall 2024,CR-Needham,Needham Line,608,1,day_type_01,weekday,2024/01/01 14:25:00+00,Bellevue,7,23,0,164,13516
Fall 2024,CR-Worcester,Framingham/Worcester Line,539,0,day_type_01,weekday,2024/01/02 03:31:00+00,Wellesley Farms,8,0,3,57,13517
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,2024/01/01 22:04:00+00,Framingham,13,0,33,0,13518
Fall 2024,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2024/01/02 01:20:00+00,West Natick,12,0,20,97,13519
Fall 2024,CR-Worcester,Framingham/Worcester Line,552,1,day_type_01,weekday,2024/01/01 13:04:00+00,Framingham,2,151,7,244,13520
Fall 2024,CR-Worcester,Framingham/Worcester Line,539,0,day_type_01,weekday,2024/01/02 03:33:00+00,Wellesley Hills,9,0,1,56,13521
Fall 2024,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2024/01/02 01:25:00+00,Framingham,13,4,32,69,13522
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2024/01/01 22:20:00+00,Framingham,1,7,0,7,13523
Fall 2024,CR-Needham,Needham Line,608,1,day_type_01,weekday,2024/01/01 14:28:00+00,Roslindale Village,8,31,0,195,13524
Fall 2024,CR-Worcester,Framingham/Worcester Line,552,1,day_type_01,weekday,2024/01/01 13:28:00+00,Lansdowne,3,22,73,193,13525
Fall 2024,CR-Worcester,Framingham/Worcester Line,539,0,day_type_01,weekday,2024/01/02 03:36:00+00,Wellesley Square,10,3,8,51,13526
Fall 2024,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2024/01/02 01:31:00+00,Ashland,14,0,21,48,13527
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2024/01/01 22:25:00+00,West Natick,2,15,2,20,13528
Fall 2024,CR-Needham,Needham Line,608,1,day_type_01,weekday,2024/01/01 14:31:00+00,Forest Hills,9,19,3,211,13529
Fall 2024,CR-Worcester,Framingham/Worcester Line,552,1,day_type_01,weekday,2024/01/01 13:39:00+00,Back Bay,4,1,107,87,13530
Fall 2024,CR-Worcester,Framingham/Worcester Line,539,0,day_type_01,weekday,2024/01/02 03:40:00+00,Natick Center,11,0,3,48,13531
Fall 2024,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2024/01/02 01:36:00+00,Southborough,15,0,14,34,13532
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2024/01/01 22:30:00+00,Natick Center,3,22,1,41,13533
Fall 2024,CR-Needham,Needham Line,608,1,day_type_01,weekday,2024/01/01 14:37:00+00,Ruggles,10,3,47,167,13534
Fall 2024,CR-Worcester,Framingham/Worcester Line,552,1,day_type_01,weekday,2024/01/01 13:45:00+00,South Station,5,0,87,0,13535
Fall 2024,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2024/01/02 01:45:00+00,Westborough,16,1,23,12,13536
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2024/01/01 22:34:00+00,Wellesley Square,4,29,2,68,13537
Fall 2024,CR-Needham,Needham Line,608,1,day_type_01,weekday,2024/01/01 14:40:00+00,Back Bay,11,1,53,115,13538
Fall 2024,CR-Worcester,Framingham/Worcester Line,582,1,day_type_01,weekday,2024/01/01 11:35:00+00,Framingham,1,16,0,16,13539
Fall 2024,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2024/01/02 01:50:00+00,Grafton,17,0,8,4,13540
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2024/01/01 22:37:00+00,Wellesley Hills,5,3,5,66,13541
Fall 2024,CR-Needham,Needham Line,608,1,day_type_01,weekday,2024/01/01 14:46:00+00,South Station,12,0,115,0,13542
Fall 2024,CR-Worcester,Framingham/Worcester Line,582,1,day_type_01,weekday,2024/01/01 11:40:00+00,West Natick,2,3,0,19,13543
Fall 2024,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2024/01/02 02:09:00+00,Worcester,18,0,4,0,13544
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2024/01/01 22:40:00+00,Wellesley Farms,6,3,0,69,13545
Fall 2024,CR-Needham,Needham Line,609,0,day_type_01,weekday,2024/01/01 14:50:00+00,South Station,1,21,0,21,13546
Fall 2024,CR-Worcester,Framingham/Worcester Line,582,1,day_type_01,weekday,2024/01/01 11:45:00+00,Natick Center,3,27,1,45,13547
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,2024/01/02 01:55:00+00,Worcester,1,12,0,12,13548
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2024/01/01 22:45:00+00,Auburndale,7,10,1,78,13549
Fall 2024,CR-Needham,Needham Line,609,0,day_type_01,weekday,2024/01/01 14:55:00+00,Back Bay,2,2,8,15,13550
Fall 2024,CR-Worcester,Framingham/Worcester Line,582,1,day_type_01,weekday,2024/01/01 11:50:00+00,Wellesley Square,4,46,6,85,13551
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,2024/01/02 02:08:00+00,Grafton,2,0,1,11,13552
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2024/01/01 22:48:00+00,West Newton,8,12,1,89,13553
Fall 2024,CR-Worcester,Framingham/Worcester Line,582,1,day_type_01,weekday,2024/01/01 11:54:00+00,Wellesley Hills,5,28,1,112,13554
Fall 2024,CR-Needham,Needham Line,609,0,day_type_01,weekday,2024/01/01 14:58:00+00,Ruggles,3,7,2,20,13555
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2024/01/01 22:51:00+00,Newtonville,9,6,3,92,13556
Fall 2024,CR-Worcester,Framingham/Worcester Line,582,1,day_type_01,weekday,2024/01/01 11:57:00+00,Wellesley Farms,6,36,1,147,13557
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,2024/01/02 02:12:00+00,Westborough,3,1,0,12,13558
Fall 2024,CR-Needham,Needham Line,609,0,day_type_01,weekday,2024/01/01 15:03:00+00,Forest Hills,4,6,3,23,13559
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2024/01/01 22:56:00+00,Boston Landing,10,40,15,117,13560
Fall 2024,CR-Worcester,Framingham/Worcester Line,582,1,day_type_01,weekday,2024/01/01 12:02:00+00,Auburndale,7,26,1,172,13561
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,2024/01/02 02:21:00+00,Southborough,4,1,0,13,13562
Fall 2024,CR-Needham,Needham Line,609,0,day_type_01,weekday,2024/01/01 15:06:00+00,Roslindale Village,5,0,3,20,13563
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2024/01/01 23:01:00+00,Lansdowne,11,10,43,84,13564
Fall 2024,CR-Worcester,Framingham/Worcester Line,582,1,day_type_01,weekday,2024/01/01 12:05:00+00,West Newton,8,30,2,200,13565
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,2024/01/02 02:25:00+00,Ashland,5,1,0,14,13566
Fall 2024,CR-Needham,Needham Line,609,0,day_type_01,weekday,2024/01/01 15:09:00+00,Bellevue,6,0,1,19,13567
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2024/01/01 23:07:00+00,Back Bay,12,27,15,96,13568
Fall 2024,CR-Worcester,Framingham/Worcester Line,582,1,day_type_01,weekday,2024/01/01 12:09:00+00,Newtonville,9,55,6,249,13569
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,2024/01/02 02:35:00+00,Framingham,6,7,4,17,13570
Fall 2024,CR-Needham,Needham Line,609,0,day_type_01,weekday,2024/01/01 15:11:00+00,Highland,7,1,4,16,13571
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2024/01/01 23:13:00+00,South Station,13,0,96,0,13572
Fall 2024,CR-Worcester,Framingham/Worcester Line,582,1,day_type_01,weekday,2024/01/01 12:14:00+00,Boston Landing,10,106,2,353,13573
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,2024/01/02 02:40:00+00,West Natick,7,1,1,17,13574
Fall 2024,CR-Needham,Needham Line,609,0,day_type_01,weekday,2024/01/01 15:13:00+00,West Roxbury,8,0,2,14,13575
Fall 2024,CR-Worcester,Framingham/Worcester Line,595,0,day_type_01,weekday,2024/01/01 21:55:00+00,South Station,1,511,0,511,13576
Fall 2024,CR-Worcester,Framingham/Worcester Line,582,1,day_type_01,weekday,2024/01/01 12:19:00+00,Lansdowne,11,20,120,253,13577
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,2024/01/02 02:45:00+00,Natick Center,8,2,2,17,13578
Fall 2024,CR-Needham,Needham Line,609,0,day_type_01,weekday,2024/01/01 15:23:00+00,Hersey,9,0,2,12,13579
Fall 2024,CR-Worcester,Framingham/Worcester Line,595,0,day_type_01,weekday,2024/01/01 22:01:00+00,Back Bay,2,143,1,653,13580
Fall 2024,CR-Worcester,Framingham/Worcester Line,582,1,day_type_01,weekday,2024/01/01 12:27:00+00,Back Bay,13,7,83,177,13581
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,2024/01/02 02:49:00+00,Wellesley Square,9,4,1,20,13582
Fall 2024,CR-Needham,Needham Line,609,0,day_type_01,weekday,2024/01/01 15:26:00+00,Needham Junction,10,0,2,10,13583
Fall 2024,CR-Worcester,Framingham/Worcester Line,595,0,day_type_01,weekday,2024/01/01 22:06:00+00,Lansdowne,3,43,32,664,13584
Fall 2024,CR-Worcester,Framingham/Worcester Line,582,1,day_type_01,weekday,2024/01/01 12:33:00+00,South Station,14,0,177,0,13585
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,2024/01/02 02:52:00+00,Wellesley Hills,10,0,0,20,13586
Fall 2024,CR-Needham,Needham Line,609,0,day_type_01,weekday,2024/01/01 15:29:00+00,Needham Center,11,0,6,4,13587
Fall 2024,CR-Needham,Needham Line,609,0,day_type_01,weekday,2024/01/01 15:35:00+00,Needham Heights,12,0,3,1,13588
Fall 2024,CR-Needham,Needham Line,610,1,day_type_01,weekday,2024/01/01 15:05:00+00,Needham Heights,1,8,0,8,13589
Fall 2024,CR-Needham,Needham Line,610,1,day_type_01,weekday,2024/01/01 15:09:00+00,Needham Center,2,6,0,14,13590
Fall 2024,CR-Needham,Needham Line,610,1,day_type_01,weekday,2024/01/01 15:13:00+00,Needham Junction,3,12,0,26,13591
Fall 2024,CR-Needham,Needham Line,610,1,day_type_01,weekday,2024/01/01 15:16:00+00,Hersey,4,11,1,36,13592
Fall 2024,CR-Needham,Needham Line,610,1,day_type_01,weekday,2024/01/01 15:21:00+00,West Roxbury,5,13,0,49,13593
Fall 2024,CR-Needham,Needham Line,610,1,day_type_01,weekday,2024/01/01 15:23:00+00,Highland,6,6,0,55,13594
Fall 2024,CR-Needham,Needham Line,610,1,day_type_01,weekday,2024/01/01 15:25:00+00,Bellevue,7,11,0,66,13595
Fall 2024,CR-Worcester,Framingham/Worcester Line,583,0,day_type_01,weekday,2024/01/01 11:15:00+00,South Station,1,26,0,26,13596
Fall 2024,CR-Worcester,Framingham/Worcester Line,595,0,day_type_01,weekday,2024/01/01 22:11:00+00,Boston Landing,4,16,38,642,13597
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,2024/01/02 02:55:00+00,Wellesley Farms,11,0,0,20,13598
Fall 2024,CR-Worcester,Framingham/Worcester Line,583,0,day_type_01,weekday,2024/01/01 11:21:00+00,Back Bay,2,8,20,14,13599
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,2024/01/02 03:00:00+00,Auburndale,12,0,1,19,13600
Fall 2024,CR-Needham,Needham Line,631,0,day_type_01,weekday,2024/01/02 02:39:00+00,Bellevue,6,0,5,39,13601
Fall 2024,CR-Needham,Needham Line,631,0,day_type_01,weekday,2024/01/02 02:41:00+00,Highland,7,0,5,34,13602
Fall 2024,CR-Needham,Needham Line,631,0,day_type_01,weekday,2024/01/02 02:43:00+00,West Roxbury,8,0,13,21,13603
Fall 2024,CR-Needham,Needham Line,631,0,day_type_01,weekday,2024/01/02 02:48:00+00,Hersey,9,0,7,14,13604
Fall 2024,CR-Needham,Needham Line,631,0,day_type_01,weekday,2024/01/02 02:51:00+00,Needham Junction,10,0,5,9,13605
Fall 2024,CR-Needham,Needham Line,631,0,day_type_01,weekday,2024/01/02 02:54:00+00,Needham Center,11,0,1,8,13606
Fall 2024,CR-Needham,Needham Line,631,0,day_type_01,weekday,2024/01/02 03:00:00+00,Needham Heights,12,0,8,0,13607
Fall 2024,CR-Needham,Needham Line,632,1,day_type_01,weekday,2024/01/02 03:15:00+00,Needham Heights,1,1,0,1,13608
Fall 2024,CR-Needham,Needham Line,627,0,day_type_01,weekday,2024/01/02 00:08:00+00,Forest Hills,4,2,79,214,13609
Fall 2024,CR-Needham,Needham Line,632,1,day_type_01,weekday,2024/01/02 03:19:00+00,Needham Center,2,3,0,4,13610
Fall 2024,CR-Needham,Needham Line,632,1,day_type_01,weekday,2024/01/02 03:23:00+00,Needham Junction,3,0,0,4,13611
Fall 2024,CR-Needham,Needham Line,632,1,day_type_01,weekday,2024/01/02 03:26:00+00,Hersey,4,2,0,6,13612
Fall 2024,CR-Needham,Needham Line,632,1,day_type_01,weekday,2024/01/02 03:31:00+00,West Roxbury,5,0,0,6,13613
Fall 2024,CR-Needham,Needham Line,632,1,day_type_01,weekday,2024/01/02 03:33:00+00,Highland,6,0,0,6,13614
Fall 2024,CR-Needham,Needham Line,618,1,day_type_01,weekday,2024/01/01 19:50:00+00,South Station,12,0,29,0,13615
Fall 2024,CR-Needham,Needham Line,627,0,day_type_01,weekday,2024/01/02 00:11:00+00,Roslindale Village,5,0,65,149,13616
Fall 2024,CR-Needham,Needham Line,632,1,day_type_01,weekday,2024/01/02 03:35:00+00,Bellevue,7,0,0,6,13617
Fall 2024,CR-Needham,Needham Line,627,0,day_type_01,weekday,2024/01/02 00:14:00+00,Bellevue,6,0,22,127,13618
Fall 2024,CR-Needham,Needham Line,623,0,day_type_01,weekday,2024/01/01 22:00:00+00,Back Bay,2,204,6,701,13619
Fall 2024,CR-Franklin,Franklin/Foxboro Line,702,1,day_type_01,weekday,2024/01/01 11:06:00+00,Franklin,2,45,0,102,13620
Fall 2024,CR-Needham,Needham Line,619,0,day_type_01,weekday,2024/01/01 19:55:00+00,South Station,1,94,0,94,13621
Fall 2024,CR-Needham,Needham Line,632,1,day_type_01,weekday,2024/01/02 03:38:00+00,Roslindale Village,8,0,1,5,13622
Fall 2024,CR-Needham,Needham Line,627,0,day_type_01,weekday,2024/01/02 00:16:00+00,Highland,7,0,30,97,13623
Fall 2024,CR-Franklin,Franklin/Foxboro Line,702,1,day_type_01,weekday,2024/01/01 11:13:00+00,Norfolk,3,56,0,158,13624
Fall 2024,CR-Needham,Needham Line,619,0,day_type_01,weekday,2024/01/01 20:00:00+00,Back Bay,2,62,2,154,13625
Fall 2024,CR-Needham,Needham Line,623,0,day_type_01,weekday,2024/01/01 22:03:00+00,Ruggles,3,58,3,756,13626
Fall 2024,CR-Needham,Needham Line,610,1,day_type_01,weekday,2024/01/01 15:28:00+00,Roslindale Village,8,26,0,92,13627
Fall 2024,CR-Needham,Needham Line,614,1,day_type_01,weekday,2024/01/01 17:37:00+00,Ruggles,10,6,14,46,13628
Fall 2024,CR-Needham,Needham Line,632,1,day_type_01,weekday,2024/01/02 03:42:00+00,Forest Hills,9,0,5,0,13629
Fall 2024,CR-Needham,Needham Line,614,1,day_type_01,weekday,2024/01/01 17:40:00+00,Back Bay,11,5,27,24,13630
Fall 2024,CR-Needham,Needham Line,610,1,day_type_01,weekday,2024/01/01 15:31:00+00,Forest Hills,9,20,2,110,13631
Fall 2024,CR-Needham,Needham Line,627,0,day_type_01,weekday,2024/01/02 00:18:00+00,West Roxbury,8,0,21,76,13632
Fall 2024,CR-Franklin,Franklin/Foxboro Line,702,1,day_type_01,weekday,2024/01/01 11:20:00+00,Walpole,4,22,1,179,13633
Fall 2024,CR-Needham,Needham Line,619,0,day_type_01,weekday,2024/01/01 20:03:00+00,Ruggles,3,97,9,242,13634
Fall 2024,CR-Needham,Needham Line,623,0,day_type_01,weekday,2024/01/01 22:08:00+00,Forest Hills,4,5,53,708,13635
Fall 2024,CR-Needham,Needham Line,627,0,day_type_01,weekday,2024/01/02 00:23:00+00,Hersey,9,1,30,47,13636
Fall 2024,CR-Franklin,Franklin/Foxboro Line,702,1,day_type_01,weekday,2024/01/01 11:24:00+00,Windsor Gardens,5,12,0,191,13637
Fall 2024,CR-Needham,Needham Line,619,0,day_type_01,weekday,2024/01/01 20:08:00+00,Forest Hills,4,8,9,241,13638
Fall 2024,CR-Needham,Needham Line,614,1,day_type_01,weekday,2024/01/01 17:45:00+00,South Station,12,0,24,0,13639
Fall 2024,CR-Needham,Needham Line,633,0,day_type_01,weekday,2024/01/02 04:03:00+00,Forest Hills,1,18,0,18,13640
Fall 2024,CR-Needham,Needham Line,610,1,day_type_01,weekday,2024/01/01 15:37:00+00,Ruggles,10,5,22,93,13641
Fall 2024,CR-Needham,Needham Line,623,0,day_type_01,weekday,2024/01/01 22:12:00+00,Roslindale Village,5,1,159,550,13642
Fall 2024,CR-Needham,Needham Line,627,0,day_type_01,weekday,2024/01/02 00:26:00+00,Needham Junction,10,0,25,22,13643
Fall 2024,CR-Franklin,Franklin/Foxboro Line,702,1,day_type_01,weekday,2024/01/01 11:28:00+00,Norwood Central,6,44,0,235,13644
Fall 2024,CR-Needham,Needham Line,619,0,day_type_01,weekday,2024/01/01 20:11:00+00,Roslindale Village,5,4,80,165,13645
Fall 2024,CR-Needham,Needham Line,615,0,day_type_01,weekday,2024/01/01 17:50:00+00,South Station,1,27,0,27,13646
Fall 2024,CR-Needham,Needham Line,633,0,day_type_01,weekday,2024/01/02 04:06:00+00,Roslindale Village,2,0,4,14,13647
Fall 2024,CR-Needham,Needham Line,610,1,day_type_01,weekday,2024/01/01 15:40:00+00,Back Bay,11,3,38,58,13648
Fall 2024,CR-Needham,Needham Line,623,0,day_type_01,weekday,2024/01/01 22:15:00+00,Bellevue,6,0,86,464,13649
Fall 2024,CR-Needham,Needham Line,623,0,day_type_01,weekday,2024/01/01 22:18:00+00,Highland,7,2,90,376,13650
Fall 2024,CR-Needham,Needham Line,623,0,day_type_01,weekday,2024/01/01 22:20:00+00,West Roxbury,8,4,75,305,13651
Fall 2024,CR-Needham,Needham Line,623,0,day_type_01,weekday,2024/01/01 22:26:00+00,Hersey,9,0,134,171,13652
Fall 2024,CR-Needham,Needham Line,623,0,day_type_01,weekday,2024/01/01 22:29:00+00,Needham Junction,10,0,79,92,13653
Fall 2024,CR-Needham,Needham Line,623,0,day_type_01,weekday,2024/01/01 22:33:00+00,Needham Center,11,0,42,50,13654
Fall 2024,CR-Needham,Needham Line,623,0,day_type_01,weekday,2024/01/01 22:41:00+00,Needham Heights,12,0,50,0,13655
Fall 2024,CR-Needham,Needham Line,624,1,day_type_01,weekday,2024/01/01 22:07:00+00,Needham Heights,1,15,0,15,13656
Fall 2024,CR-Needham,Needham Line,624,1,day_type_01,weekday,2024/01/01 22:11:00+00,Needham Center,2,12,0,27,13657
Fall 2024,CR-Needham,Needham Line,624,1,day_type_01,weekday,2024/01/01 22:15:00+00,Needham Junction,3,14,0,41,13658
Fall 2024,CR-Needham,Needham Line,624,1,day_type_01,weekday,2024/01/01 22:18:00+00,Hersey,4,6,0,47,13659
Fall 2024,CR-Needham,Needham Line,624,1,day_type_01,weekday,2024/01/01 22:28:00+00,West Roxbury,5,17,2,62,13660
